"0","M","430005070","25","無菌製剤処理加算（中心静脈栄養法用輸液・６歳未満）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","13700","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","0","0","4","00","0","00","0","100","1","00","06","0","7","7","8","13700","20240401","99999999","50","0010010009","0000000000","0"
"0","M","430005170","21","無菌製剤処理加算（抗悪性腫瘍剤・６歳未満）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","14700","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","0","0","4","00","0","00","0","100","1","00","06","0","7","7","8","14700","20240401","99999999","51","0010010009","0000000000","0"
"0","M","430005270","17","無菌製剤処理加算（麻薬・６歳未満）","14","ﾑｷﾝｾｲｻﾞｲｼｮﾘｶｻﾝ","010","047","8","0","13700","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","04","0","401","000","000","000","000","000","000","000","000","000","00","00","00","1","0","4","00","0","00","0","100","1","00","06","0","7","7","8","13700","20240401","99999999","52","0010010009","0000000000","0"
"0","M","430000270","4","麻薬加算","6","ﾏﾔｸｶｻﾝ","011","031","3","0","7000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","1","0","0","00","0","00","0","100","2","00","00","0","7","7","3","7000","20240401","99999999","53","0010010010","0000000000","0"
"0","M","430000370","6","向精神薬加算","11","ｺｳｾｲｼﾝﾔｸｶｻﾝ","012","032","3","0","800","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","5","0","0","00","0","00","0","100","2","00","00","0","7","7","3","800","20240401","99999999","54","0010010010","0000000000","0"
"0","M","430000470","7","覚醒剤原料加算","16","ｶｸｾｲｻﾞｲｹﾞﾝﾘｮｳｶｻﾝ","013","033","3","0","800","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","3","0","0","00","0","00","0","100","2","00","00","0","7","7","3","800","20240401","99999999","55","0010010010","0000000000","0"
"0","M","430000570","4","毒薬加算","8","ﾄﾞｸﾔｸｶｻﾝ","014","034","3","0","800","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","00","00","2","0","0","00","0","00","0","100","2","00","00","0","7","7","3","800","20240401","99999999","56","0010010010","0000000000","0"
"0","M","430000670","12","時間外加算（薬剤調製料）","10","ｼﾞｶﾝｶﾞｲｶｻﾝ","099","035","5","0","10000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","40","00","0","1","0","00","0","00","0","100","3","00","00","0","7","7","5","10000","20240401","99999999","57","0010010011","0000000000","0"
"0","M","430000770","11","休日加算（薬剤調製料）","9","ｷｭｳｼﾞﾂｶｻﾝ","100","036","5","0","14000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","41","00","0","3","0","00","0","00","0","100","3","00","00","0","7","7","5","14000","20240401","99999999","58","0010010011","0000000000","0"
"0","M","430000870","11","深夜加算（薬剤調製料）","6","ｼﾝﾔｶｻﾝ","101","037","5","0","20000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","42","00","0","4","0","00","0","00","0","100","3","00","00","0","7","7","5","20000","20240401","99999999","59","0010010011","0000000000","0"
"0","M","430000970","15","時間外加算の特例（薬剤調製料）","14","ｼﾞｶﾝｶﾞｲｶｻﾝﾄｸﾚｲ","102","038","5","0","10000","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","00","0","000","000","000","000","000","000","000","000","000","000","00","43","00","0","5","0","00","0","00","0","100","3","00","00","0","7","7","5","10000","20240401","99999999","60","0010010011","0000000000","0"
"0","M","450000470","12","時間外加算（調剤基本料）","10","ｼﾞｶﾝｶﾞｲｶｻﾝ","015","055","5","0","10000","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","000","000","000","000","000","000","000","000","000","000","00","45","00","0","1","0","00","0","00","0","10","4","00","00","0","7","7","5","10000","20240401","99999999","61","0010010011","0000000000","0"
"0","M","450000570","11","休日加算（調剤基本料）","9","ｷｭｳｼﾞﾂｶｻﾝ","017","056","5","0","14000","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","000","000","000","000","000","000","000","000","000","000","00","47","00","0","3","0","00","0","00","0","10","4","00","00","0","7","7","5","14000","20240401","99999999","62","0010010011","0000000000","0"
"0","M","450000670","11","深夜加算（調剤基本料）","6","ｼﾝﾔｶｻﾝ","018","057","5","0","20000","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","000","000","000","000","000","000","000","000","000","000","00","48","00","0","4","0","00","0","00","0","10","4","00","00","0","7","7","5","20000","20240401","99999999","63","0010010011","0000000000","0"
"0","M","450000770","15","時間外加算の特例（調剤基本料）","14","ｼﾞｶﾝｶﾞｲｶｻﾝﾄｸﾚｲ","016","058","5","0","10000","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","000","000","000","000","000","000","000","000","000","000","00","46","00","0","5","0","00","0","00","0","10","4","00","00","0","7","7","5","10000","20240401","99999999","64","0010010011","0000000000","0"
"0","M","440004770","20","時間外加算（かかりつけ薬剤師包括管理料）","10","ｼﾞｶﾝｶﾞｲｶｻﾝ","015","055","5","0","10000","0","000","999","0","0","0","0","4","31","0","0","0","0","0","0","4","00","0","000","000","000","000","000","000","000","000","000","000","00","67","00","0","1","0","00","0","00","0","400","1","00","00","0","7","7","5","10000","20240401","99999999","65","0010010012","0000000000","0"
"0","M","440004870","19","休日加算（かかりつけ薬剤師包括管理料）","9","ｷｭｳｼﾞﾂｶｻﾝ","017","056","5","0","14000","0","000","999","0","0","0","0","4","31","0","0","0","0","0","0","4","00","0","000","000","000","000","000","000","000","000","000","000","00","68","00","0","3","0","00","0","00","0","400","1","00","00","0","7","7","5","14000","20240401","99999999","66","0010010012","0000000000","0"
"0","M","440004970","19","深夜加算（かかりつけ薬剤師包括管理料）","6","ｼﾝﾔｶｻﾝ","018","057","5","0","20000","0","000","999","0","0","0","0","4","31","0","0","0","0","0","0","4","00","0","000","000","000","000","000","000","000","000","000","000","00","69","00","0","4","0","00","0","00","0","400","1","00","00","0","7","7","5","20000","20240401","99999999","67","0010010012","0000000000","0"
"0","M","440005070","23","時間外加算の特例（かかりつけ薬剤師包括管理料）","14","ｼﾞｶﾝｶﾞｲｶｻﾝﾄｸﾚｲ","016","058","5","0","10000","0","000","999","0","0","0","0","4","31","0","0","0","0","0","0","4","00","0","000","000","000","000","000","000","000","000","000","000","00","70","00","0","5","0","00","0","00","0","400","1","00","00","0","7","7","5","10000","20240401","99999999","68","0010010012","0000000000","0"
"0","M","450000870","8","夜間・休日等加算","14","ﾔｶﾝｷｭｳｼﾞﾂﾄｳｶｻﾝ","040","059","3","0","4000","0","000","999","0","0","0","0","4","11","0","0","0","0","0","0","5","00","0","000","000","000","000","000","000","000","000","000","000","00","49","00","0","6","0","00","0","01","0","10","4","00","00","0","7","7","3","4000","20240401","99999999","69","0010010013","0000000000","0"
"0","M","420000670","18","自家製剤加算、予製剤、内服（錠剤等）","20","ｼﾞｶｾｲｻﾞｲｶｻﾝﾖｾｲｻﾞｲﾅｲﾌ","020","046","3","1","400","1","007","999","7","400","0","0","4","21","2","0","0","0","0","0","3","03","0","000","000","000","000","000","000","000","000","000","000","00","24","00","0","0","1","00","0","00","0","100","4","00","00","0","7","7","3","400","20240401","99999999","70","0010010014","0000000000","0"
"0","M","420000870","18","自家製剤加算、予製剤、外用薬（液剤）","20","ｼﾞｶｾｲｻﾞｲｶｻﾝﾖｾｲｻﾞｲｶﾞｲ","020","046","3","0","900","0","000","999","0","0","0","0","4","21","2","0","0","0","0","0","3","03","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","5","00","0","00","0","100","4","00","00","0","7","7","3","900","20240401","99999999","71","0010010014","0000000000","0"
